tracking_nr,order_nr,package_nr,fk_delivery_company,return_reasons,shipped_date,delivered_date,receivables,status
5005663796,366736992,MPDS-366736992-7561,1,,2018-07-25,2018-07-27,715,
5005663682,378869992,MPDS-378869992-1072,1,,2018-07-25,2018-07-28,485,
5005663982,372339992,MPDS-372339992-6570,1,,2018-07-25,2018-07-28,299,
5005664008,378432992,MPDS-378432992-6820,1,,2018-07-25,2018-07-31,1539,
5005664128,393598992,MPDS-393598992-8703,1,,2018-07-25,2018-07-27,440,
5005664216,372118992,372118992-7435,1,,2018-07-25,2018-07-30,112.57,
5005663751,374799992,MPDS-374799992-8207,1,,2018-07-25,2018-07-28,999,
5005664141,376599992,MPDS-376599992-7372,1,,2018-07-25,2018-07-28,376.5,
5005664137,397488992,MPDS-397488992-7853,1,,2018-07-25,2018-07-27,1599,
5005664228,361138992,361138992-5583,1,,2018-07-25,2018-07-27,819.17,
5005664230,339359992,339359992-3304,1,,2018-07-25,2018-07-30,589,
5005664643,315738992,315738992-6066,1,,2018-07-26,2018-07-27,378.5,
5005664652,337947992,337947992-2431,1,,2018-07-26,2018-07-31,449.5,
5005664697,367438992,367438992-2960,1,,2018-07-26,2018-07-27,692.31,
5005664719,383867992,383867992-9472,1,,2018-07-26,2018-07-27,1045,
5005664721,367438992,367438992-9352,1,,2018-07-26,2018-07-30,162.57,
5005664745,358377992,358377992-1077,1,,2018-07-26,2018-07-30,226.73,
5005664748,333437992,333437992-5323,1,,2018-07-26,2018-07-28,729.5,
5005664756,342537992,342537992-2673,1,,2018-07-26,2018-07-31,1643,
5005664789,337187992,337187992-6416,1,,2018-07-26,2018-07-30,312.66,
5005664815,332187992,332187992-4450,1,,2018-07-26,2018-07-27,264.34,
5005664816,352267992,352267992-1627,1,,2018-07-26,2018-07-30,291.33,
5005664818,387297992,387297992-4063,1,,2018-07-26,2018-07-27,1689,
5005664826,333465992,333465992-3733,1,,2018-07-26,2018-07-29,298.5,
5005664853,385425992,385425992-3736,1,,2018-07-26,2018-07-28,100.62,
5005664861,363487992,363487992-6549,1,,2018-07-26,2018-07-27,1596,
5005664478,376257992,MPDS-376257992-3848,1,,2018-07-26,2018-07-31,605.33,
5005664766,397377992,MPDS-397377992-5998,1,,2018-07-26,2018-07-30,645.75,
5005664874,326297992,326297992-7548,1,,2018-07-26,2018-07-28,294.5,
5005664879,378525992,378525992-9150,1,,2018-07-26,2018-07-30,1074,
5005664885,355587992,355587992-9718,1,,2018-07-26,2018-07-30,644,
5005664256,373698992,MPDS-373698992-8337,1,,2018-07-26,2018-07-30,298.5,
5005664886,338345992,338345992-1819,1,,2018-07-26,2018-07-30,544,
5005664470,377799992,MPDS-377799992-2757,1,,2018-07-26,2018-07-30,335,
5005664468,367139992,MPDS-367139992-2391,1,,2018-07-26,2018-07-28,638,
5005664466,393139992,MPDS-393139992-3526,1,,2018-07-26,2018-07-28,1241,
5005664889,379197992,379197992-2876,1,,2018-07-26,2018-07-27,252.75,
5005664890,356797992,356797992-2858,1,,2018-07-26,2018-07-29,265.33,
5005664564,393657992,MPDS-393657992-4273,1,,2018-07-26,2018-07-30,672.06,
5005664229,382178992,MPDS-382178992-2676,1,,2018-07-26,2018-07-28,703.43,
5005664565,373157992,MPDS-373157992-4672,1,,2018-07-26,2018-07-29,694,
5005664901,377687992,377687992-3667,1,,2018-07-26,2018-07-28,1578,
5005664909,358377992,358377992-2716,1,,2018-07-26,2018-07-28,534.06,
5005664226,375399992,MPDS-375399992-1676,1,,2018-07-26,2018-07-28,744,
5005664921,356965992,356965992-1392,1,,2018-07-26,2018-07-27,279.08,
5005664926,369417992,369417992-6661,1,,2018-07-26,2018-07-27,169.75,
5005664148,399868992,MPDS-399868992-1979,1,,2018-07-26,2018-07-28,350,
5005664931,356295992,356295992-8575,1,,2018-07-26,2018-07-30,244,
5005664933,365617992,365617992-5959,1,,2018-07-26,2018-07-28,275,
5005664948,335887992,335887992-3993,1,,2018-07-26,2018-07-28,344,
5005664538,378737992,MPDS-378737992-4324,1,,2018-07-26,2018-07-28,644,
5005664860,397423692,MPDS-397423692-6139,1,,2018-07-26,2018-07-30,1065.33,
5005664760,372238992,MPDS-372238992-2001,1,,2018-07-26,2018-07-28,948,
5005664665,319257992,MPDS-319257992-5276,1,,2018-07-26,2018-07-28,2059,
5005664202,381278992,MPDS-381278992-2320,1,,2018-07-26,2018-08-03,439,
5005665001,384737992,384737992-1034,1,,2018-07-26,2018-07-28,1144,
5005664995,355595992,355595992-4505,1,,2018-07-26,2018-07-28,544,
5005664151,386888992,MPDS-386888992-1768,1,,2018-07-26,2018-07-31,949,
5005665014,318195992,318195992-3037,1,,2018-07-26,2018-07-31,734,
5005664060,377568992,MPDS-377568992-3988,1,,2018-07-26,2018-07-30,655,
5005664439,384657992,MPDS-384657992-5043,1,,2018-07-26,2018-07-28,595,
5005665031,311785992,311785992-9562,1,,2018-07-26,2018-07-30,734,
5005665034,371685992,371685992-6929,1,,2018-07-26,2018-07-30,1744,
5005664191,384278992,MPDS-384278992-3322,1,,2018-07-26,2018-07-29,397,
5005664193,392879992,MPDS-392879992-6069,1,,2018-07-26,2018-08-01,1597,
5005664194,399758992,MPDS-399758992-2538,1,,2018-07-26,2018-07-29,995,
5005664271,381827992,MPDS-381827992-7182,1,,2018-07-26,2018-07-30,415.33,
5005664311,398397992,MPDS-398397992-9392,1,,2018-07-26,2018-07-29,420,
5005664499,383645992,MPDS-383645992-3403,1,,2018-07-26,2018-08-03,79.6,
5005664520,394367992,MPDS-394367992-3355,1,,2018-07-26,2018-07-29,634,
5005664521,326297992,MPDS-326297992-4631,1,,2018-07-26,2018-07-29,1596.5,
5005664524,372847992,MPDS-372847992-3148,1,,2018-07-26,2018-07-29,443,
5005664545,356625992,MPDS-356625992-8038,1,,2018-07-26,2018-07-28,723,
5005664365,334758992,MPDS-334758992-2214,1,,2018-07-26,2018-07-28,1285,
5005664177,373928992,MPDS-373928992-4326,1,,2018-07-26,2018-07-29,1249.62,
5005664336,382518992,MPDS-382518992-7614,1,,2018-07-26,2018-07-30,424.8,
5005664335,371718992,MPDS-371718992-4924,1,,2018-07-26,2018-07-29,398.8,
5005664937,379265992,MPDS-379265992-5065,1,,2018-07-26,2018-07-28,2439,
5005665041,397857992,397857992-4167,1,,2018-07-26,2018-07-28,365.33,
5005665044,393137992,393137992-9622,1,,2018-07-26,2018-07-27,1197,
5005663620,336246992,MPDS-336246992-4779,1,,2018-07-26,2018-07-28,860.64,
5005665051,395517992,395517992-6685,1,,2018-07-26,2018-07-27,94.82,
5005665054,364917992,364917992-4589,1,,2018-07-26,2018-07-27,1295,
5005664825,389625992,MPDS-389625992-1490,1,,2018-07-26,2018-07-28,1008.95,
5005665061,347787992,347787992-1580,1,,2018-07-26,2018-07-28,319.66,
5005665062,347787992,347787992-7484,1,,2018-07-26,2018-07-28,314.46,
5005663591,375616992,MPDS-375616992-8053,1,,2018-07-26,2018-07-29,434,
5005664918,395517992,MPDS-395517992-1549,1,,2018-07-26,2018-07-30,2594.04,
5005664255,382518992,MPDS-382518992-9356,1,,2018-07-26,2018-07-30,388.8,
5005665072,353917992,353917992-1118,1,,2018-07-26,2018-07-27,369,
5005665077,379795992,379795992-5461,1,,2018-07-26,2018-07-27,745.05,
5005665082,371438992,371438992-9140,1,,2018-07-26,2018-07-28,2040.66,
5005664400,393657992,MPDS-393657992-7210,1,,2018-07-26,2018-07-30,2757.55,
5005665084,344845992,344845992-3980,1,,2018-07-26,2018-07-30,348.75,
5005665094,313987992,313987992-5585,1,,2018-07-26,2018-07-28,287.75,
5005665095,377167992,377167992-1002,1,,2018-07-26,2018-07-28,783.66,
5005664263,371739992,MPDS-371739992-5967,1,,2018-07-26,2018-07-30,398,
5005664440,323857992,MPDS-323857992-2611,1,,2018-07-26,2018-07-29,349.5,
5005664446,388117992,MPDS-388117992-2830,1,,2018-07-26,2018-07-31,338.8,
5005665103,356217992,356217992-6229,1,,2018-07-26,2018-07-28,648.75,
5005664167,318998992,MPDS-318998992-1794,1,,2018-07-26,2018-07-31,1163.81,
5005664829,363547992,MPDS-363547992-2701,1,,2018-07-26,2018-07-30,1644,
5005664920,347787992,MPDS-347787992-9805,1,,2018-07-26,2018-07-28,273.87,
5005664924,388377992,MPDS-388377992-5502,1,,2018-07-26,2018-07-30,1033,
5005664928,376557992,MPDS-376557992-9569,1,,2018-07-26,2018-07-30,744,
5005664328,388118992,MPDS-388118992-8099,1,,2018-07-26,2018-07-28,176.75,
5005664624,397247992,MPDS-397247992-3025,1,,2018-07-26,2018-07-28,109.52,
5005664119,396279992,MPDS-396279992-7439,1,,2018-07-26,2018-08-01,49.75,
5005663217,386182992,MPDS-386182992-5614,1,,2018-07-26,2018-07-28,33,
5005665120,347787992,347787992-1236,1,,2018-07-26,2018-07-28,192.83,
5005665121,371438992,371438992-7694,1,,2018-07-26,2018-07-28,408.13,
5005665123,315725992,315725992-7025,1,,2018-07-26,2018-07-28,120.8,
5005664351,393987992,MPDS-393987992-4114,1,,2018-07-26,2018-07-28,629.25,
5005664364,344867992,MPDS-344867992-8481,1,,2018-07-26,2018-07-29,466.33,
5005664953,379985992,MPDS-379985992-9505,1,,2018-07-26,2018-07-30,898,
5005665126,313525992,313525992-7063,1,,2018-07-26,2018-07-28,787.54,
5005665129,347985992,347985992-4730,1,,2018-07-26,2018-07-31,370,
5005664687,382627992,MPDS-382627992-6535,1,,2018-07-26,2018-07-28,633.17,
5005664232,388118992,MPDS-388118992-7506,1,,2018-07-26,2018-07-29,248.75,
5005664233,374518992,MPDS-374518992-5616,1,,2018-07-26,2018-07-30,435.6,
5005664350,358187992,MPDS-358187992-2474,1,,2018-07-26,2018-08-01,194.92,
5005664395,397857992,MPDS-397857992-9131,1,,2018-07-26,2018-07-29,173.33,
5005664396,397377992,MPDS-397377992-8538,1,,2018-07-26,2018-07-30,143.75,
5005664482,395517992,MPDS-395517992-9031,1,,2018-07-26,2018-07-30,60.15,
5005664773,377525992,MPDS-377525992-9776,1,,2018-07-26,2018-07-29,102.17,
5005664781,377525992,MPDS-377525992-2974,1,,2018-07-26,2018-07-29,156.17,
5005664793,395495992,MPDS-395495992-9407,1,,2018-07-26,2018-07-28,386.33,
5005665046,384485992,MPDS-384485992-9598,1,,2018-07-26,2018-07-28,210.16,
5005664778,391597992,MPDS-391597992-1081,1,,2018-07-26,2018-07-28,363.57,
5005665133,393587992,393587992-3035,1,,2018-07-26,2018-07-30,552.33,
5005665134,389825992,389825992-7622,1,,2018-07-26,2018-07-30,190.52,
5005664902,382595992,MPDS-382595992-2921,1,,2018-07-26,2018-07-30,498,
5005664905,378887992,MPDS-378887992-9523,1,,2018-07-26,2018-07-30,239.8,
5005664449,393838992,MPDS-393838992-7457,1,,2018-07-26,2018-07-30,55.49,
5005665140,345575992,345575992-4572,1,,2018-07-26,2018-07-28,315.33,
5005663960,395839992,MPDS-395839992-4637,1,,2018-07-26,2018-07-29,270,
5005663990,381339992,MPDS-381339992-3863,1,,2018-07-26,2018-07-29,676.79,
5005664144,371688992,MPDS-371688992-8103,1,,2018-07-26,2018-07-29,245,
5005664316,379197992,MPDS-379197992-6777,1,,2018-07-26,2018-07-30,257.5,
5005664359,375977992,MPDS-375977992-7342,1,,2018-07-26,2018-07-29,324,
5005665002,373795992,MPDS-373795992-3394,1,,2018-07-26,2018-07-28,349,
5005665144,312175992,312175992-8141,1,,2018-07-26,2018-07-30,655.33,
5005664453,387618992,MPDS-387618992-8547,1,,2018-07-26,2018-07-28,1044,
5005664454,375117992,MPDS-375117992-6319,1,,2018-07-26,2018-07-30,429,
5005664455,313558992,MPDS-313558992-1736,1,,2018-07-26,2018-07-28,796.68,
5005664457,396767992,MPDS-396767992-7812,1,,2018-07-26,2018-07-28,1495,
5005664456,362127992,MPDS-362127992-3928,1,,2018-07-26,2018-07-28,414.8,
5005664458,387647992,MPDS-387647992-4284,1,,2018-07-26,2018-08-01,444.42,
5005665073,371438992,MPDS-371438992-4313,1,,2018-07-26,2018-07-28,2865.2,
5005665151,335765992,335765992-3010,1,,2018-07-26,2018-07-30,565.33,
5005664462,377317992,MPDS-377317992-8857,1,,2018-07-26,2018-07-28,498.5,
5005664559,398247992,MPDS-398247992-1150,1,,2018-07-26,2018-07-28,774.1,
5005665028,386588992,MPDS-386588992-5127,1,,2018-07-26,2018-07-28,364,
5005665029,398167992,MPDS-398167992-8485,1,,2018-07-26,2018-07-30,148.75,
5005664827,379668992,MPDS-379668992-8942,1,,2018-07-26,2018-07-28,298,
5005664828,399398992,MPDS-399398992-9135,1,,2018-07-26,2018-07-28,470,
5005664831,396438992,MPDS-396438992-5103,1,,2018-07-26,2018-07-28,1644,
5005664834,324637992,MPDS-324637992-3987,1,,2018-07-26,2018-07-29,444,
5005664830,389248992,MPDS-389248992-1021,1,,2018-07-26,2018-07-28,324,
5005664835,381988992,MPDS-381988992-2212,1,,2018-07-26,2018-07-29,332.32,
5005664839,386927992,MPDS-386927992-6740,1,,2018-07-26,2018-07-28,314.8,
5005664843,399567992,MPDS-399567992-1033,1,,2018-07-26,2018-07-30,298,
5005664845,381537992,MPDS-381537992-8808,1,,2018-07-26,2018-07-28,1934,
5005664502,371337992,MPDS-371337992-2044,1,,2018-07-26,2018-07-29,449,
5005664023,397968992,MPDS-397968992-4593,1,,2018-07-26,2018-07-28,1100,
5005663689,385869992,MPDS-385869992-1113,1,,2018-07-26,2018-07-29,1394,
5005664136,372688992,MPDS-372688992-6921,1,,2018-07-26,2018-07-29,241,
5005664869,392888992,MPDS-392888992-8821,1,,2018-07-26,2018-07-29,1044,
5005664871,382527992,MPDS-382527992-6891,1,,2018-07-26,2018-07-29,748,
5005664873,399197992,MPDS-399197992-7500,1,,2018-07-26,2018-07-29,844,
5005664875,397645992,MPDS-397645992-9401,1,,2018-07-26,2018-07-29,1398.5,
5005664876,381525992,MPDS-381525992-5995,1,,2018-07-26,2018-07-29,688.8,
5005664977,389885992,MPDS-389885992-4576,1,,2018-07-26,2018-07-30,1994,
5005665117,391275992,MPDS-391275992-8176,1,,2018-07-26,2018-07-28,428.5,
5005664713,381525992,MPDS-381525992-4965,1,,2018-07-26,2018-07-29,538.8,
5005665173,326885992,326885992-7761,1,,2018-07-26,2018-07-28,314,
5005665175,341885992,341885992-4167,1,,2018-07-26,2018-07-28,220.29,
5005664573,382178992,MPDS-382178992-9899,1,,2018-07-26,2018-07-28,318.43,
5005664574,383638992,MPDS-383638992-1303,1,,2018-07-26,2018-07-28,949.5,
5005664575,325237992,MPDS-325237992-4063,1,,2018-07-26,2018-07-28,435,
5005665176,386985992,386985992-2425,1,,2018-07-26,2018-07-29,298.5,
5005664881,371167992,MPDS-371167992-7248,1,,2018-07-26,2018-07-28,744,
5005663961,321759992,MPDS-321759992-6590,1,,2018-07-26,2018-07-28,79,
5005663964,331699992,MPDS-331699992-1451,1,,2018-07-26,2018-07-28,128.75,
5005664302,391597992,MPDS-391597992-6835,1,,2018-07-26,2018-07-28,269.3,
5005664663,363145992,MPDS-363145992-4528,1,,2018-07-26,2018-07-28,2245,
5005665181,395327992,395327992-5811,1,,2018-07-26,2018-07-30,200,
5005664264,392598992,MPDS-392598992-2620,1,,2018-07-26,2018-07-28,482,
5005664878,369868992,MPDS-369868992-2816,1,,2018-07-26,2018-08-01,597,
5005664880,395218992,MPDS-395218992-1335,1,,2018-07-26,2018-07-30,1096.25,
5005664882,384397992,MPDS-384397992-5628,1,,2018-07-26,2018-07-28,413.17,
5005665045,379975992,MPDS-379975992-4032,1,,2018-07-26,2018-07-31,427.77,
5005664884,372625992,MPDS-372625992-4431,1,,2018-07-26,2018-07-31,898,
5005664769,379318992,MPDS-379318992-3533,1,,2018-07-26,2018-07-28,116.33,
5005664067,366368992,MPDS-366368992-2891,1,,2018-07-26,2018-07-29,709.5,
5005664090,392448992,MPDS-392448992-6039,1,,2018-07-26,2018-07-28,325,
5005664265,397267992,MPDS-397267992-2946,1,,2018-07-26,2018-07-28,1045,
5005664392,358377992,MPDS-358377992-4684,1,,2018-07-26,2018-07-28,269.12,
5005664558,375738992,MPDS-375738992-7148,1,,2018-07-26,2018-07-28,559,
5005664857,384695992,MPDS-384695992-3191,1,,2018-07-26,2018-07-31,644,
5005664949,392917992,MPDS-392917992-1571,1,,2018-07-26,2018-07-28,1810.68,
5005664954,396527992,MPDS-396527992-5682,1,,2018-07-26,2018-07-28,599,
5005664970,341885992,MPDS-341885992-3940,1,,2018-07-26,2018-07-28,768.92,
5005664044,342629992,MPDS-342629992-9966,1,,2018-07-26,2018-07-28,424,
5005664046,391769992,MPDS-391769992-8748,1,,2018-07-26,2018-07-28,548,
5005664077,395839992,MPDS-395839992-5771,1,,2018-07-26,2018-07-28,130,
5005664078,381828992,MPDS-381828992-9648,1,,2018-07-26,2018-07-30,560,
5005664130,393148992,MPDS-393148992-2775,1,,2018-07-26,2018-07-28,441.33,
5005664219,374518992,MPDS-374518992-2462,1,,2018-07-26,2018-08-01,694,
5005664251,378347992,MPDS-378347992-3692,1,,2018-07-26,2018-07-28,286.33,
5005664374,398167992,MPDS-398167992-3715,1,,2018-07-26,2018-07-28,277.5,
5005664411,397897992,MPDS-397897992-1684,1,,2018-07-26,2018-07-28,290,
5005665184,395327992,395327992-4603,1,,2018-07-26,2018-07-30,645,
5005664762,367458992,MPDS-367458992-8792,1,,2018-07-26,2018-07-31,590,
5005665187,369375992,369375992-9105,1,,2018-07-26,2018-07-30,644,
5005665188,349655992,349655992-5431,1,,2018-07-26,2018-08-03,727.32,
5005664286,385518992,MPDS-385518992-5529,1,,2018-07-26,2018-07-28,168.09,
5005665193,319985992,319985992-6720,1,,2018-07-26,2018-07-28,858.5,
5005663999,384248992,MPDS-384248992-7539,1,,2018-07-26,2018-07-30,79,
5005664989,391797992,MPDS-391797992-3231,1,,2018-07-26,2018-07-28,1244,
5005665162,373855992,MPDS-373855992-3591,1,,2018-07-26,2018-08-01,1945,
5005665196,337455992,337455992-4279,1,,2018-07-26,2018-07-28,614.11,
5005664444,396419992,MPDS-396419992-8207,1,,2018-07-26,2018-07-31,1398.5,
5005665011,393485992,MPDS-393485992-6435,1,,2018-07-26,2018-07-30,188.5,
5005665075,377488992,MPDS-377488992-3702,1,,2018-07-26,2018-07-28,1793.5,
5005663538,334496992,MPDS-334496992-1968,1,,2018-07-26,2018-07-28,844,
5005664283,379568992,MPDS-379568992-2344,1,,2018-07-26,2018-07-28,444,
5005664986,389625992,MPDS-389625992-6697,1,,2018-07-26,2018-07-28,298.75,
5005664296,384647992,MPDS-384647992-7440,1,,2018-07-26,2018-07-29,445.33,
5005664840,328977992,MPDS-328977992-9371,1,,2018-07-26,2018-07-30,379,
5005664213,386839992,MPDS-386839992-5569,1,,2018-07-26,2018-07-30,240.3,
5005664209,385518992,MPDS-385518992-1666,1,,2018-07-26,2018-07-29,267.09,
5005664249,374379992,MPDS-374379992-9679,1,,2018-07-26,2018-07-29,69,
5005664107,391228992,MPDS-391228992-8327,1,,2018-07-26,2018-07-30,1199,
5005665040,395697992,MPDS-395697992-9966,1,,2018-07-26,2018-07-30,151.63,
5005664522,358377992,MPDS-358377992-8069,1,,2018-07-26,2018-07-28,524.5,
5005664539,338237992,MPDS-338237992-3237,1,,2018-07-26,2018-07-28,517.09,
5005664317,351928992,MPDS-351928992-6817,1,,2018-07-26,2018-07-30,550,
5005664867,396398992,MPDS-396398992-7074,1,,2018-07-26,2018-07-30,2948,
5005664430,384887992,MPDS-384887992-4791,1,,2018-07-26,2018-07-28,794,
5005664432,378397992,MPDS-378397992-3686,1,,2018-07-26,2018-07-30,898,
5005665108,378655992,MPDS-378655992-8966,1,,2018-07-26,2018-07-28,515.33,
5005664153,391728992,MPDS-391728992-1782,1,,2018-07-26,2018-07-28,1646.43,
5005664428,395618992,MPDS-395618992-4409,1,,2018-07-26,2018-07-30,1379,
5005664893,396665992,MPDS-396665992-3230,1,,2018-07-26,2018-07-28,577.58,
5005664190,318998992,MPDS-318998992-7587,1,,2018-07-26,2018-07-31,253.93,
5005664820,379318992,MPDS-379318992-4188,1,,2018-07-26,2018-07-28,96.33,
5005663125,392424992,MPDS-392424992-2260,1,,2018-07-26,2018-07-28,394.5,
5005663127,374364992,MPDS-374364992-2487,1,,2018-07-26,2018-07-28,344.75,
5005663421,395696992,MPDS-395696992-8435,1,,2018-07-26,2018-07-28,1080.99,
5005664782,313117992,MPDS-313117992-6456,1,,2018-07-26,2018-07-28,100.06,
5005664964,391859992,MPDS-391859992-9645,1,,2018-07-26,2018-07-28,1394,
5005664372,394798992,MPDS-394798992-1665,1,,2018-07-26,2018-07-29,1098,
5005664373,372839992,MPDS-372839992-4480,1,,2018-07-26,2018-08-01,998,
5005664627,398137992,MPDS-398137992-1230,1,,2018-07-26,2018-07-29,1444,
5005665174,352415992,MPDS-352415992-2415,1,,2018-07-26,2018-07-30,640,
5005664675,381888992,MPDS-381888992-8424,1,,2018-07-26,2018-07-28,704,
5005664555,387397992,MPDS-387397992-5799,1,,2018-07-26,2018-07-28,944,
5005664561,377897992,MPDS-377897992-1110,1,,2018-07-26,2018-07-30,677.78,
5005664536,393337992,MPDS-393337992-8538,1,,2018-07-26,2018-07-29,564.8,
5005664321,378887992,MPDS-378887992-7124,1,,2018-07-26,2018-07-30,989.8,
5005664279,384738992,MPDS-384738992-5329,1,,2018-07-26,2018-07-28,499,
5005664991,391847992,MPDS-391847992-8218,1,,2018-07-26,2018-07-30,765.33,
5005664668,324258992,MPDS-324258992-8551,1,,2018-07-26,2018-07-28,2094.5,
5005664669,388138992,MPDS-388138992-8336,1,,2018-07-26,2018-07-28,1340,
5005664670,331677992,MPDS-331677992-9079,1,,2018-07-26,2018-07-28,1671,
5005665055,332475992,MPDS-332475992-7282,1,,2018-07-26,2018-07-28,2940,
5005664105,358648992,MPDS-358648992-3741,1,,2018-07-26,2018-07-28,137,
5005664106,377328992,MPDS-377328992-7004,1,,2018-07-26,2018-07-30,1114,
5005664501,388937992,MPDS-388937992-4769,1,,2018-07-26,2018-07-28,393,
5005664603,383645992,MPDS-383645992-9629,1,,2018-07-26,2018-08-03,39.8,
5005664852,313558992,MPDS-313558992-5266,1,,2018-07-26,2018-07-28,613.32,
5005664856,312997992,MPDS-312997992-9290,1,,2018-07-26,2018-07-29,546.33,
5005664864,387348992,MPDS-387348992-6671,1,,2018-07-26,2018-07-28,2145,
5005664274,399318992,MPDS-399318992-8217,1,,2018-07-26,2018-07-29,384,
5005664460,399717992,MPDS-399717992-7168,1,,2018-07-26,2018-08-02,274,
5005663508,381796992,MPDS-381796992-9753,1,,2018-07-26,2018-07-30,1066.33,
5005664414,389478992,MPDS-389478992-2051,1,,2018-07-26,2018-07-29,666.33,
5005664894,383645992,MPDS-383645992-4845,1,,2018-07-26,2018-08-03,39.8,
5005664600,393337992,MPDS-393337992-7873,1,,2018-07-26,2018-07-29,1179.6,
5005664958,381465992,MPDS-381465992-3192,1,,2018-07-26,2018-07-28,1418.2,
5005664518,381817992,MPDS-381817992-7426,1,,2018-07-26,2018-07-28,1014.33,
5005664247,388498992,MPDS-388498992-9208,1,,2018-07-26,2018-07-29,1065,
5005664248,398359992,MPDS-398359992-4597,1,,2018-07-26,2018-08-01,1019,
5005664709,386765992,MPDS-386765992-3752,1,,2018-07-26,2018-07-29,1065,
5005663131,386622992,MPDS-386622992-6209,1,,2018-07-26,2018-07-28,605,
5005664706,396565992,MPDS-396565992-1684,1,,2018-07-26,2018-07-31,444.75,
5005664746,352588992,MPDS-352588992-2039,1,,2018-07-26,2018-07-28,1336.83,
5005664988,395168992,MPDS-395168992-8259,1,,2018-07-26,2018-08-01,584.66,
5005665052,358895992,MPDS-358895992-5726,1,,2018-07-26,2018-07-28,876.99,
5005665058,398385992,MPDS-398385992-1944,1,,2018-07-26,2018-08-01,292,
5005665053,379795992,MPDS-379795992-1004,1,,2018-07-26,2018-07-29,345.05,
5005664182,396798992,MPDS-396798992-7862,1,,2018-07-26,2018-07-28,620,
5005664293,399767992,MPDS-399767992-4350,1,,2018-07-26,2018-08-03,278,
