tracking_nr,cod_received,chq_nr,deposit_date
5005643908,825,Direct Deposit,2018-07-30
5005643909,460,Direct Deposit,2018-07-30
5005643911,47,Direct Deposit,2018-07-30
5005643912,298,Direct Deposit,2018-07-30
5005643914,361,Direct Deposit,2018-07-30
5005643921,195,Direct Deposit,2018-07-30
5005643923,1940,Direct Deposit,2018-07-30
5005643931,152,Direct Deposit,2018-07-30
5005643936,298,Direct Deposit,2018-07-30
5005643937,89,Direct Deposit,2018-07-30
5005643938,581,Direct Deposit,2018-07-30
5005643941,765,Direct Deposit,2018-07-30
5005643943,66,Direct Deposit,2018-07-30
5005643947,1339,Direct Deposit,2018-07-30
5005643949,155,Direct Deposit,2018-07-30
5005643954,103,Direct Deposit,2018-07-30
5005643955,293,Direct Deposit,2018-07-30
5005643958,234,Direct Deposit,2018-07-30
5005643959,221,Direct Deposit,2018-07-30
5005643960,101,Direct Deposit,2018-07-30
5005643961,1253,Direct Deposit,2018-07-30
5005643962,337,Direct Deposit,2018-07-30
5005643963,1391,Direct Deposit,2018-07-30
5005643966,52,Direct Deposit,2018-07-30
5005643968,488,Direct Deposit,2018-07-30
5005643973,1387,Direct Deposit,2018-07-30
5005643974,699,Direct Deposit,2018-07-30
5005643976,38,Direct Deposit,2018-07-30
5005643979,986,Direct Deposit,2018-07-30
5005643981,807,Direct Deposit,2018-07-30
5005643984,865,Direct Deposit,2018-07-30
5005643987,2039,Direct Deposit,2018-07-30
5005643994,190,Direct Deposit,2018-07-30
5005643998,180,Direct Deposit,2018-07-30
5005643999,391,Direct Deposit,2018-07-30
5005644001,406,Direct Deposit,2018-07-30
5005644002,37,Direct Deposit,2018-07-30
5005644004,42,Direct Deposit,2018-07-30
5005644007,342,Direct Deposit,2018-07-30
5005644009,387,Direct Deposit,2018-07-30
5005644011,42,Direct Deposit,2018-07-30
5005644013,324,Direct Deposit,2018-07-30
5005644015,366,Direct Deposit,2018-07-30
5005644016,1112,Direct Deposit,2018-07-30
5005644017,526,Direct Deposit,2018-07-30
5005644018,492,Direct Deposit,2018-07-30
5005644019,1436,Direct Deposit,2018-07-30
5005644020,21,Direct Deposit,2018-07-30
5005644021,202,Direct Deposit,2018-07-30
5005644023,210,Direct Deposit,2018-07-30
5005644024,986,Direct Deposit,2018-07-30
5005644025,412,Direct Deposit,2018-07-30
5005644027,1877,Direct Deposit,2018-07-30
5005644028,870,Direct Deposit,2018-07-30
5005644029,26,Direct Deposit,2018-07-30
5005644030,686,Direct Deposit,2018-07-30
5005644031,210,Direct Deposit,2018-07-30
5005644038,1708,Direct Deposit,2018-07-30
5005644040,493,Direct Deposit,2018-07-30
5005644041,454,Direct Deposit,2018-07-30
5005644043,66,Direct Deposit,2018-07-30
5005644044,477,Direct Deposit,2018-07-30
5005644046,1096,Direct Deposit,2018-07-30
5005644049,265,Direct Deposit,2018-07-30
5005644052,986,Direct Deposit,2018-07-30
5005644054,457,Direct Deposit,2018-07-30
5005644055,379,Direct Deposit,2018-07-30
5005644056,797,Direct Deposit,2018-07-30
5005644058,497,Direct Deposit,2018-07-30
5005644059,1036,Direct Deposit,2018-07-30
5005644063,67,Direct Deposit,2018-07-30
5005644066,819,Direct Deposit,2018-07-30
5005644067,630,Direct Deposit,2018-07-30
5005644070,1947,Direct Deposit,2018-07-30
5005644071,408,Direct Deposit,2018-07-30
5005644073,861,Direct Deposit,2018-07-30
5005644074,695,Direct Deposit,2018-07-30
5005644082,246,Direct Deposit,2018-07-30
5005644083,2656,Direct Deposit,2018-07-30
5005644085,5,Direct Deposit,2018-07-30
5005644088,254,Direct Deposit,2018-07-30
5005644091,130,Direct Deposit,2018-07-30
5005644093,86,Direct Deposit,2018-07-30
5005644096,2465,Direct Deposit,2018-07-30
5005644097,2114,Direct Deposit,2018-07-30
5005644100,1066,Direct Deposit,2018-07-30
5005644101,1043,Direct Deposit,2018-07-30
5005644102,91,Direct Deposit,2018-07-30
5005644103,102,Direct Deposit,2018-07-30
5005644106,305,Direct Deposit,2018-07-30
5005644115,417,Direct Deposit,2018-07-30
5005644116,465,Direct Deposit,2018-07-30
5005644117,932,Direct Deposit,2018-07-30
5005644118,22,Direct Deposit,2018-07-30
5005644119,277,Direct Deposit,2018-07-30
5005644120,154,Direct Deposit,2018-07-30
5005644121,161,Direct Deposit,2018-07-30
5005644122,167,Direct Deposit,2018-07-30
5005644128,575,Direct Deposit,2018-07-30
5005644129,1081,Direct Deposit,2018-07-30
5005644130,740,Direct Deposit,2018-07-30
5005644131,20,Direct Deposit,2018-07-30
5005644136,656,Direct Deposit,2018-07-30
5005644141,665,Direct Deposit,2018-07-30
5005644142,1606,Direct Deposit,2018-07-30
5005644146,1273,Direct Deposit,2018-07-30
5005644147,73,Direct Deposit,2018-07-30
5005644150,129,Direct Deposit,2018-07-30
5005644152,90,Direct Deposit,2018-07-30
5005644153,557,Direct Deposit,2018-07-30
5005644164,470,Direct Deposit,2018-07-30
5005644166,786,Direct Deposit,2018-07-30
5005644168,341,Direct Deposit,2018-07-30
5005644169,271,Direct Deposit,2018-07-30
5005644171,316,Direct Deposit,2018-07-30
5005644173,170,Direct Deposit,2018-07-30
5005644177,191,Direct Deposit,2018-07-30
5005644179,70,Direct Deposit,2018-07-30
5005644182,1069,Direct Deposit,2018-07-30
5005644195,554,Direct Deposit,2018-07-30
5005644196,965,Direct Deposit,2018-07-30
5005644199,81,Direct Deposit,2018-07-30
5005644205,136,Direct Deposit,2018-07-30
5005644206,282,Direct Deposit,2018-07-30
5005644207,250,Direct Deposit,2018-07-30
5005644214,9,Direct Deposit,2018-07-30
5005644225,182,Direct Deposit,2018-07-30
5005644227,1205,Direct Deposit,2018-07-30
5005644233,1512,Direct Deposit,2018-07-30
5005644234,270,Direct Deposit,2018-07-30
5005644235,307,Direct Deposit,2018-07-30
5005644237,554,Direct Deposit,2018-07-30
5005644240,240,Direct Deposit,2018-07-30
5005644241,415,Direct Deposit,2018-07-30
5005644243,166,Direct Deposit,2018-07-30
5005644244,66,Direct Deposit,2018-07-30
5005644245,652,Direct Deposit,2018-07-30
5005644246,16,Direct Deposit,2018-07-30
5005644247,765,Direct Deposit,2018-07-30
5005644249,565,Direct Deposit,2018-07-30
5005644250,1789,Direct Deposit,2018-07-30
5005644252,636,Direct Deposit,2018-07-30
5005644253,965,Direct Deposit,2018-07-30
5005644254,365,Direct Deposit,2018-07-30
5005644255,965,Direct Deposit,2018-07-30
5005644256,463,Direct Deposit,2018-07-30
5005644257,690,Direct Deposit,2018-07-30
5005644262,1161,Direct Deposit,2018-07-30
5005644266,188,Direct Deposit,2018-07-30
5005644268,212,Direct Deposit,2018-07-30
5005644275,351,Direct Deposit,2018-07-30
5005644279,365,Direct Deposit,2018-07-30
5005644280,198,Direct Deposit,2018-07-30
5005644281,140,Direct Deposit,2018-07-30
5005644282,243,Direct Deposit,2018-07-30
5005644283,565,Direct Deposit,2018-07-30
5005644284,919,Direct Deposit,2018-07-30
5005644290,1181,Direct Deposit,2018-07-30
5005644292,36,Direct Deposit,2018-07-30
5005644295,298,Direct Deposit,2018-07-30
5005644296,267,Direct Deposit,2018-07-30
5005644300,891,Direct Deposit,2018-07-30
5005644301,965,Direct Deposit,2018-07-30
5005644302,1486,Direct Deposit,2018-07-30
5005644307,987,Direct Deposit,2018-07-30
5005644314,1672,Direct Deposit,2018-07-30
5005644316,845,Direct Deposit,2018-07-30
5005644319,297,Direct Deposit,2018-07-30
5005644322,420,Direct Deposit,2018-07-30
5005644324,436,Direct Deposit,2018-07-30
5005644326,107,Direct Deposit,2018-07-30
5005644329,56,Direct Deposit,2018-07-30
5005644331,791,Direct Deposit,2018-07-30
5005644335,813,Direct Deposit,2018-07-30
5005644336,739,Direct Deposit,2018-07-30
5005644342,1580,Direct Deposit,2018-07-30
5005644344,188,Direct Deposit,2018-07-30
5005644348,1558,Direct Deposit,2018-07-30
5005644350,95,Direct Deposit,2018-07-30
5005644351,67,Direct Deposit,2018-07-30
5005644353,780,Direct Deposit,2018-07-30
5005644356,265,Direct Deposit,2018-07-30
5005644361,67,Direct Deposit,2018-07-30
5005644366,163,Direct Deposit,2018-07-30
5005644368,1787,Direct Deposit,2018-07-30
5005644369,698,Direct Deposit,2018-07-30
5005644370,488,Direct Deposit,2018-07-30
5005644376,3,Direct Deposit,2018-07-30
5005644379,1866,Direct Deposit,2018-07-30
5005644382,111,Direct Deposit,2018-07-30
5005644384,166,Direct Deposit,2018-07-30
5005644386,1903,Direct Deposit,2018-07-30
5005644390,310,Direct Deposit,2018-07-30
5005644393,286,Direct Deposit,2018-07-30
5005644395,1708,Direct Deposit,2018-07-30
5005644405,716,Direct Deposit,2018-07-30
5005644408,291,Direct Deposit,2018-07-30
5005644410,1826,Direct Deposit,2018-07-30
5005644411,419,Direct Deposit,2018-07-30
5005644412,369,Direct Deposit,2018-07-30
5005644414,782,Direct Deposit,2018-07-30
5005644415,815,Direct Deposit,2018-07-30
5005644416,524,Direct Deposit,2018-07-30
5005644420,2020,Direct Deposit,2018-07-30
5005644421,1820,Direct Deposit,2018-07-30
5005644422,886,Direct Deposit,2018-07-30
5005644423,142,Direct Deposit,2018-07-30
5005644428,612,Direct Deposit,2018-07-30
5005644435,487,Direct Deposit,2018-07-30
5005644440,865,Direct Deposit,2018-07-30
5005644443,957,Direct Deposit,2018-07-30
5005644453,2440,Direct Deposit,2018-07-30
5005644457,678,Direct Deposit,2018-07-30
5005644466,572,Direct Deposit,2018-07-30
5005644471,236,Direct Deposit,2018-07-30
5005644472,236,Direct Deposit,2018-07-30
5005644473,206,Direct Deposit,2018-07-30
5005644474,236,Direct Deposit,2018-07-30
5005644476,201,Direct Deposit,2018-07-30
5005644480,623,Direct Deposit,2018-07-30
5005644483,342,Direct Deposit,2018-07-30
5005644484,353,Direct Deposit,2018-07-30
5005644487,640,Direct Deposit,2018-07-30
5005644488,1537,Direct Deposit,2018-07-30
5005644489,500,Direct Deposit,2018-07-30
5005644490,562,Direct Deposit,2018-07-30
5005644493,665,Direct Deposit,2018-07-30
5005644494,154,Direct Deposit,2018-07-30
5005644502,268,Direct Deposit,2018-07-30
5005644503,12,Direct Deposit,2018-07-30
5005644506,965,Direct Deposit,2018-07-30
5005644507,940,Direct Deposit,2018-07-30
5005644509,66,Direct Deposit,2018-07-30
5005644512,89,Direct Deposit,2018-07-30
5005644513,1022,Direct Deposit,2018-07-30
5005644515,517,Direct Deposit,2018-07-30
5005644519,552,Direct Deposit,2018-07-30
5005644520,206,Direct Deposit,2018-07-30
5005644523,104,Direct Deposit,2018-07-30
5005644524,43,Direct Deposit,2018-07-30
5005644525,482,Direct Deposit,2018-07-30
5005644530,256,Direct Deposit,2018-07-30
5005644533,465,Direct Deposit,2018-07-30
5005644537,776,Direct Deposit,2018-07-30
5005644545,136,Direct Deposit,2018-07-30
5005644547,503,Direct Deposit,2018-07-30
5005644549,353,Direct Deposit,2018-07-30
5005644554,95,Direct Deposit,2018-07-30
5005644556,473,Direct Deposit,2018-07-30
5005644559,9,Direct Deposit,2018-07-30
5005644562,2157,Direct Deposit,2018-07-30
5005644572,656,Direct Deposit,2018-07-30
5005644581,2140,Direct Deposit,2018-07-30
5005644585,1640,Direct Deposit,2018-07-30
5005644586,240,Direct Deposit,2018-07-30
5005644591,340,Direct Deposit,2018-07-30
5005644594,244,Direct Deposit,2018-07-30
5005644596,1271,Direct Deposit,2018-07-30
5005644599,516,Direct Deposit,2018-07-30
5005644616,490,Direct Deposit,2018-07-30
5005644617,156,Direct Deposit,2018-07-30
5005644618,205,Direct Deposit,2018-07-30
5005644619,365,Direct Deposit,2018-07-30
5005644628,68,Direct Deposit,2018-07-30
5005644631,263,Direct Deposit,2018-07-30
5005644635,760,Direct Deposit,2018-07-30
5005644636,8,Direct Deposit,2018-07-30
5005644641,146,Direct Deposit,2018-07-30
5005644645,210,Direct Deposit,2018-07-30
5005644647,736,Direct Deposit,2018-07-30
5005644650,299,Direct Deposit,2018-07-30
5005644652,205,Direct Deposit,2018-07-30
5005644653,817,Direct Deposit,2018-07-30
5005644654,516,Direct Deposit,2018-07-30
5005644661,534,Direct Deposit,2018-07-30
5005644666,374,Direct Deposit,2018-07-30
5005644668,591,Direct Deposit,2018-07-30
5005644669,317,Direct Deposit,2018-07-30
5005644672,1641,Direct Deposit,2018-07-30
5005644675,205,Direct Deposit,2018-07-30
5005644682,487,Direct Deposit,2018-07-30
5005644684,940,Direct Deposit,2018-07-30
5005644685,1340,Direct Deposit,2018-07-30
5005644693,1203,Direct Deposit,2018-07-30
5005644694,286,Direct Deposit,2018-07-30
5005644701,1195,Direct Deposit,2018-07-30
5005644702,51,Direct Deposit,2018-07-30
5005644703,226,Direct Deposit,2018-07-30
5005644706,59,Direct Deposit,2018-07-30
5005644708,71,Direct Deposit,2018-07-30
5005644713,66,Direct Deposit,2018-07-30
5005644716,147,Direct Deposit,2018-07-30
5005644722,157,Direct Deposit,2018-07-30
5005644725,1401,Direct Deposit,2018-07-30
5005644731,386,Direct Deposit,2018-07-30
5005644733,317,Direct Deposit,2018-07-30
5005644734,622,Direct Deposit,2018-07-30
5005644736,737,Direct Deposit,2018-07-30
5005644737,346,Direct Deposit,2018-07-30
5005644738,665,Direct Deposit,2018-07-30
5005644740,187,Direct Deposit,2018-07-30
5005644743,571,Direct Deposit,2018-07-30
5005644744,192,Direct Deposit,2018-07-30
5005644746,362,Direct Deposit,2018-07-30
5005644747,73,Direct Deposit,2018-07-30
5005644748,377,Direct Deposit,2018-07-30
5005644755,1361,Direct Deposit,2018-07-30
5005644757,429,Direct Deposit,2018-07-30
5005644759,207,Direct Deposit,2018-07-30
5005644766,1007,Direct Deposit,2018-07-30
5005644772,140,Direct Deposit,2018-07-30
5005644783,341,Direct Deposit,2018-07-30
5005644792,354,Direct Deposit,2018-07-30
5005644794,136,Direct Deposit,2018-07-30
5005644800,440,Direct Deposit,2018-07-30
5005644802,21,Direct Deposit,2018-07-30
5005644806,510,Direct Deposit,2018-07-30
5005644807,177,Direct Deposit,2018-07-30
5005644810,19,Direct Deposit,2018-07-30
5005644811,849,Direct Deposit,2018-07-30
5005644812,211,Direct Deposit,2018-07-30
5005644813,77,Direct Deposit,2018-07-30
5005644814,129,Direct Deposit,2018-07-30
5005644816,886,Direct Deposit,2018-07-30
5005644817,177,Direct Deposit,2018-07-30
5005644818,663,Direct Deposit,2018-07-30
5005644819,2404,Direct Deposit,2018-07-30
5005644820,2117,Direct Deposit,2018-07-30
5005644821,986,Direct Deposit,2018-07-30
5005644822,105,Direct Deposit,2018-07-30
5005644824,507,Direct Deposit,2018-07-30
5005644828,98,Direct Deposit,2018-07-30
5005644832,606,Direct Deposit,2018-07-30
5005644838,774,Direct Deposit,2018-07-30
5005644839,1340,Direct Deposit,2018-07-30
5005644850,442,Direct Deposit,2018-07-30
5005644852,1404,Direct Deposit,2018-07-30
5005644853,186,Direct Deposit,2018-07-30
5005644854,1481,Direct Deposit,2018-07-30
5005644858,863,Direct Deposit,2018-07-30
5005644859,944,Direct Deposit,2018-07-30
5005644860,181,Direct Deposit,2018-07-30
5005644869,540,Direct Deposit,2018-07-30
5005644870,113,Direct Deposit,2018-07-30
5005644876,1141,Direct Deposit,2018-07-30
5005644883,268,Direct Deposit,2018-07-30
5005644885,720,Direct Deposit,2018-07-30
5005644890,173,Direct Deposit,2018-07-30
5005644892,189,Direct Deposit,2018-07-30
5005644894,852,Direct Deposit,2018-07-30
5005644904,58,Direct Deposit,2018-07-30
5005644910,919,Direct Deposit,2018-07-30
5005644911,390,Direct Deposit,2018-07-30
5005644912,436,Direct Deposit,2018-07-30
5005644921,637,Direct Deposit,2018-07-30
5005644922,201,Direct Deposit,2018-07-30
5005644926,719,Direct Deposit,2018-07-30
5005644928,62,Direct Deposit,2018-07-30
5005644929,32,Direct Deposit,2018-07-30
5005644932,1152,Direct Deposit,2018-07-30
5005644937,42,Direct Deposit,2018-07-30
5005644947,1386,Direct Deposit,2018-07-30
5005644951,240,Direct Deposit,2018-07-30
5005644963,860,Direct Deposit,2018-07-30
5005644964,19,Direct Deposit,2018-07-30
5005644965,836,Direct Deposit,2018-07-30
5005644967,1013,Direct Deposit,2018-07-30
5005644968,686,Direct Deposit,2018-07-30
5005644970,141,Direct Deposit,2018-07-30
5005644971,761,Direct Deposit,2018-07-30
5005644972,186,Direct Deposit,2018-07-30
5005644975,1740,Direct Deposit,2018-07-30
5005644977,149,Direct Deposit,2018-07-30
5005644979,87,Direct Deposit,2018-07-30
5005644982,750,Direct Deposit,2018-07-30
5005644991,766,Direct Deposit,2018-07-30
5005644994,40,Direct Deposit,2018-07-30
5005644996,190,Direct Deposit,2018-07-30
5005644997,1132,Direct Deposit,2018-07-30
5005645000,786,Direct Deposit,2018-07-30
5005645004,597,Direct Deposit,2018-07-30
5005645005,53,Direct Deposit,2018-07-30
5005645007,686,Direct Deposit,2018-07-30
5005645010,436,Direct Deposit,2018-07-30
5005645011,481,Direct Deposit,2018-07-30
5005645014,337,Direct Deposit,2018-07-30
5005645022,390,Direct Deposit,2018-07-30
5005645025,2420,Direct Deposit,2018-07-30
5005645033,616,Direct Deposit,2018-07-30
5005645034,387,Direct Deposit,2018-07-30
5005645038,332,Direct Deposit,2018-07-30
5005645039,111,Direct Deposit,2018-07-30
5005645041,449,Direct Deposit,2018-07-30
5005645042,948,Direct Deposit,2018-07-30
5005645046,40,Direct Deposit,2018-07-30
5005645051,142,Direct Deposit,2018-07-30
5005645053,154,Direct Deposit,2018-07-30
5005645054,164,Direct Deposit,2018-07-30
5005645060,128,Direct Deposit,2018-07-30
5005645062,870,Direct Deposit,2018-07-30
5005645063,603,Direct Deposit,2018-07-30
5005645064,121,Direct Deposit,2018-07-30
5005645066,140,Direct Deposit,2018-07-30
5005645068,449,Direct Deposit,2018-07-30
5005645075,786,Direct Deposit,2018-07-30
5005645080,198,Direct Deposit,2018-07-30
5005645081,90,Direct Deposit,2018-07-30
5005645098,586,Direct Deposit,2018-07-30
5005645100,9,Direct Deposit,2018-07-30
5005645101,1513,Direct Deposit,2018-07-30
5005645104,936,Direct Deposit,2018-07-30
5005645105,68,Direct Deposit,2018-07-30
5005645108,240,Direct Deposit,2018-07-30
5005645109,363,Direct Deposit,2018-07-30
5005645110,392,Direct Deposit,2018-07-30
5005645112,586,Direct Deposit,2018-07-30
5005645114,440,Direct Deposit,2018-07-30
5005645117,1394,Direct Deposit,2018-07-30
5005645121,119,Direct Deposit,2018-07-30
5005645123,213,Direct Deposit,2018-07-30
5005645127,1005,Direct Deposit,2018-07-30
5005645129,201,Direct Deposit,2018-07-30
5005645139,109,Direct Deposit,2018-07-30
5005645146,140,Direct Deposit,2018-07-30
5005645148,594,Direct Deposit,2018-07-30
5005645158,199,Direct Deposit,2018-07-30
5005645164,350,Direct Deposit,2018-07-30
5005645167,449,Direct Deposit,2018-07-30
5005645168,455,Direct Deposit,2018-07-30
5005645172,961,Direct Deposit,2018-07-30
5005645174,903,Direct Deposit,2018-07-30
5005645175,1436,Direct Deposit,2018-07-30
5005645180,160,Direct Deposit,2018-07-30
5005645182,240,Direct Deposit,2018-07-30
5005645189,214,Direct Deposit,2018-07-30
5005645198,60,Direct Deposit,2018-07-30
5005645199,165,Direct Deposit,2018-07-30
5005645208,1065,Direct Deposit,2018-07-30
5005645212,1665,Direct Deposit,2018-07-30
5005645213,13,Direct Deposit,2018-07-30
5005645215,1627,Direct Deposit,2018-07-30
5005645223,95,Direct Deposit,2018-07-30
5005645232,764,Direct Deposit,2018-07-30
5005645237,290,Direct Deposit,2018-07-30
5005645238,34,Direct Deposit,2018-07-30
5005645239,182,Direct Deposit,2018-07-30
5005645241,127,Direct Deposit,2018-07-30
5005645247,146,Direct Deposit,2018-07-30
5005645249,20,Direct Deposit,2018-07-30
5005645250,61,Direct Deposit,2018-07-30
5005645253,308,Direct Deposit,2018-07-30
5005645257,751,Direct Deposit,2018-07-30
5005645260,421,Direct Deposit,2018-07-30
5005645263,620,Direct Deposit,2018-07-30
5005645264,1897,Direct Deposit,2018-07-30
5005645266,233,Direct Deposit,2018-07-30
5005645267,505,Direct Deposit,2018-07-30
5005645268,213,Direct Deposit,2018-07-30
5005645269,751,Direct Deposit,2018-07-30
5005645270,466,Direct Deposit,2018-07-30
5005645272,486,Direct Deposit,2018-07-30
5005645273,1141,Direct Deposit,2018-07-30
5005645279,291,Direct Deposit,2018-07-30
5005645283,710,Direct Deposit,2018-07-30
5005645288,233,Direct Deposit,2018-07-30
5005645290,207,Direct Deposit,2018-07-30
5005645294,1040,Direct Deposit,2018-07-30
